location,horizon,reference_date,target_end_date,target,output_type,output_type_id,value,model
atlantic,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
atlantic,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
atlantic,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-RF_Quantile_AR
atlantic,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-RF_Quantile_AR
atlantic,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
atlantic,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-RF_Quantile_AR
bc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
bc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,1,AI4Casting_Hub-RF_Quantile_AR
bc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,2,AI4Casting_Hub-RF_Quantile_AR
bc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,3,AI4Casting_Hub-RF_Quantile_AR
bc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-RF_Quantile_AR
bc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,4,AI4Casting_Hub-RF_Quantile_AR
bc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,6,AI4Casting_Hub-RF_Quantile_AR
ca,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
ca,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
ca,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-RF_Quantile_AR
ca,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-RF_Quantile_AR
ca,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-RF_Quantile_AR
ca,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-RF_Quantile_AR
ca,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-RF_Quantile_AR
mb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
mb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
mb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
mb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-RF_Quantile_AR
mb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-RF_Quantile_AR
mb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
mb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
nb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
nb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
nb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
nb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-RF_Quantile_AR
nb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-RF_Quantile_AR
nb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
nb,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
nl,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
nl,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
nl,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
nl,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-RF_Quantile_AR
nl,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-RF_Quantile_AR
nl,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
nl,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
ns,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
ns,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
ns,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
ns,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-RF_Quantile_AR
ns,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-RF_Quantile_AR
ns,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
ns,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-RF_Quantile_AR
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-RF_Quantile_AR
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-RF_Quantile_AR
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-RF_Quantile_AR
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-RF_Quantile_AR
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,2,AI4Casting_Hub-RF_Quantile_AR
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-RF_Quantile_AR
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-RF_Quantile_AR
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-RF_Quantile_AR
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-RF_Quantile_AR
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-RF_Quantile_AR
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-RF_Quantile_AR
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-RF_Quantile_AR
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-RF_Quantile_AR
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-RF_Quantile_AR
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,2,AI4Casting_Hub-RF_Quantile_AR
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-RF_Quantile_AR
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-RF_Quantile_AR
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-RF_Quantile_AR
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-RF_Quantile_AR
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-RF_Quantile_AR
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-RF_Quantile_AR
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-RF_Quantile_AR
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-RF_Quantile_AR
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-RF_Quantile_AR
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-RF_Quantile_AR
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-RF_Quantile_AR
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
yt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
yt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
yt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
yt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-RF_Quantile_AR
yt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-RF_Quantile_AR
yt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
yt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
ab,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,10,AI4Casting_Hub-RF_Quantile_AR
ab,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,11,AI4Casting_Hub-RF_Quantile_AR
ab,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,11,AI4Casting_Hub-RF_Quantile_AR
ab,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,11,AI4Casting_Hub-RF_Quantile_AR
ab,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,12,AI4Casting_Hub-RF_Quantile_AR
ab,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,12,AI4Casting_Hub-RF_Quantile_AR
ab,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,12,AI4Casting_Hub-RF_Quantile_AR
atlantic,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,5,AI4Casting_Hub-RF_Quantile_AR
atlantic,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,6,AI4Casting_Hub-RF_Quantile_AR
atlantic,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,6,AI4Casting_Hub-RF_Quantile_AR
atlantic,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,6,AI4Casting_Hub-RF_Quantile_AR
atlantic,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,7,AI4Casting_Hub-RF_Quantile_AR
atlantic,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,7,AI4Casting_Hub-RF_Quantile_AR
atlantic,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,7,AI4Casting_Hub-RF_Quantile_AR
bc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,3,AI4Casting_Hub-RF_Quantile_AR
bc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,4,AI4Casting_Hub-RF_Quantile_AR
bc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,4,AI4Casting_Hub-RF_Quantile_AR
bc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,4,AI4Casting_Hub-RF_Quantile_AR
bc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,5,AI4Casting_Hub-RF_Quantile_AR
bc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,5,AI4Casting_Hub-RF_Quantile_AR
bc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,5,AI4Casting_Hub-RF_Quantile_AR
ca,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,5,AI4Casting_Hub-RF_Quantile_AR
ca,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,5,AI4Casting_Hub-RF_Quantile_AR
ca,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,5,AI4Casting_Hub-RF_Quantile_AR
ca,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,6,AI4Casting_Hub-RF_Quantile_AR
ca,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,6,AI4Casting_Hub-RF_Quantile_AR
ca,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,6,AI4Casting_Hub-RF_Quantile_AR
ca,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,6,AI4Casting_Hub-RF_Quantile_AR
mb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,4,AI4Casting_Hub-RF_Quantile_AR
mb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,4,AI4Casting_Hub-RF_Quantile_AR
mb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,4,AI4Casting_Hub-RF_Quantile_AR
mb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,5,AI4Casting_Hub-RF_Quantile_AR
mb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,6,AI4Casting_Hub-RF_Quantile_AR
mb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,6,AI4Casting_Hub-RF_Quantile_AR
mb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,6,AI4Casting_Hub-RF_Quantile_AR
nb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,13,AI4Casting_Hub-RF_Quantile_AR
nb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,13,AI4Casting_Hub-RF_Quantile_AR
nb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,13,AI4Casting_Hub-RF_Quantile_AR
nb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,14,AI4Casting_Hub-RF_Quantile_AR
nb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,14,AI4Casting_Hub-RF_Quantile_AR
nb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,14,AI4Casting_Hub-RF_Quantile_AR
nb,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,15,AI4Casting_Hub-RF_Quantile_AR
nl,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
nl,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
nl,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
nl,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,1,AI4Casting_Hub-RF_Quantile_AR
nl,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,2,AI4Casting_Hub-RF_Quantile_AR
nl,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,2,AI4Casting_Hub-RF_Quantile_AR
nl,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,2,AI4Casting_Hub-RF_Quantile_AR
ns,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
ns,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
ns,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
ns,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,1,AI4Casting_Hub-RF_Quantile_AR
ns,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,1,AI4Casting_Hub-RF_Quantile_AR
ns,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,1,AI4Casting_Hub-RF_Quantile_AR
ns,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,2,AI4Casting_Hub-RF_Quantile_AR
nt,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,14,AI4Casting_Hub-RF_Quantile_AR
nt,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,14,AI4Casting_Hub-RF_Quantile_AR
nt,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,14,AI4Casting_Hub-RF_Quantile_AR
nt,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,15,AI4Casting_Hub-RF_Quantile_AR
nt,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,15,AI4Casting_Hub-RF_Quantile_AR
nt,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,15,AI4Casting_Hub-RF_Quantile_AR
nt,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,16,AI4Casting_Hub-RF_Quantile_AR
nu,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
nu,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
nu,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
nu,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,0,AI4Casting_Hub-RF_Quantile_AR
nu,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,1,AI4Casting_Hub-RF_Quantile_AR
nu,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,1,AI4Casting_Hub-RF_Quantile_AR
nu,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,1,AI4Casting_Hub-RF_Quantile_AR
on,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,4,AI4Casting_Hub-RF_Quantile_AR
on,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,5,AI4Casting_Hub-RF_Quantile_AR
on,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,5,AI4Casting_Hub-RF_Quantile_AR
on,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,5,AI4Casting_Hub-RF_Quantile_AR
on,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,6,AI4Casting_Hub-RF_Quantile_AR
on,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,6,AI4Casting_Hub-RF_Quantile_AR
on,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,6,AI4Casting_Hub-RF_Quantile_AR
pe,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,4,AI4Casting_Hub-RF_Quantile_AR
pe,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,5,AI4Casting_Hub-RF_Quantile_AR
pe,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,5,AI4Casting_Hub-RF_Quantile_AR
pe,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,5,AI4Casting_Hub-RF_Quantile_AR
pe,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,6,AI4Casting_Hub-RF_Quantile_AR
pe,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,6,AI4Casting_Hub-RF_Quantile_AR
pe,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,6,AI4Casting_Hub-RF_Quantile_AR
prairies,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,8,AI4Casting_Hub-RF_Quantile_AR
prairies,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,9,AI4Casting_Hub-RF_Quantile_AR
prairies,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,9,AI4Casting_Hub-RF_Quantile_AR
prairies,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,9,AI4Casting_Hub-RF_Quantile_AR
prairies,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,10,AI4Casting_Hub-RF_Quantile_AR
prairies,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,10,AI4Casting_Hub-RF_Quantile_AR
prairies,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,10,AI4Casting_Hub-RF_Quantile_AR
qc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,2,AI4Casting_Hub-RF_Quantile_AR
qc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,3,AI4Casting_Hub-RF_Quantile_AR
qc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,3,AI4Casting_Hub-RF_Quantile_AR
qc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,3,AI4Casting_Hub-RF_Quantile_AR
qc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,4,AI4Casting_Hub-RF_Quantile_AR
qc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,4,AI4Casting_Hub-RF_Quantile_AR
qc,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
sk,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,6,AI4Casting_Hub-RF_Quantile_AR
sk,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,6,AI4Casting_Hub-RF_Quantile_AR
sk,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,6,AI4Casting_Hub-RF_Quantile_AR
sk,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,7,AI4Casting_Hub-RF_Quantile_AR
sk,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,8,AI4Casting_Hub-RF_Quantile_AR
sk,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,8,AI4Casting_Hub-RF_Quantile_AR
sk,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,8,AI4Casting_Hub-RF_Quantile_AR
territories,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,2,AI4Casting_Hub-RF_Quantile_AR
territories,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,2,AI4Casting_Hub-RF_Quantile_AR
territories,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,2,AI4Casting_Hub-RF_Quantile_AR
territories,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.5,3,AI4Casting_Hub-RF_Quantile_AR
territories,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.75,3,AI4Casting_Hub-RF_Quantile_AR
territories,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.9,3,AI4Casting_Hub-RF_Quantile_AR
territories,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.975,4,AI4Casting_Hub-RF_Quantile_AR
yt,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.025,0,AI4Casting_Hub-RF_Quantile_AR
yt,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.1,0,AI4Casting_Hub-RF_Quantile_AR
yt,0,2025-11-22,2025-11-22,pct wk flu lab det,quantile,0.25,0,AI4Casting_Hub-RF_Quantile_AR
